0,1
1,0.9319999999999999
2,0.9049999999999999
3,0.8839999999999999
4,0.8669999999999999
5,0.8519999999999999
6,0.8379999999999999
7,0.8259999999999998
8,0.8149999999999998
9,0.8039999999999998
10,0.7939999999999998
11,0.7839999999999998
12,0.7749999999999998
13,0.7659999999999998
14,0.7579999999999998
15,0.7499999999999998
16,0.7419999999999998
17,0.7349999999999998
18,0.7279999999999998
19,0.7209999999999998
20,0.7139999999999997
21,0.7079999999999997
22,0.7019999999999997
23,0.6959999999999997
24,0.6899999999999997
25,0.6839999999999997
26,0.6779999999999997
27,0.6719999999999997
28,0.6669999999999997
29,0.6619999999999997
30,0.6569999999999997
31,0.6519999999999997
32,0.6469999999999997
33,0.6419999999999997
34,0.6369999999999997
35,0.6319999999999997
36,0.6269999999999997
37,0.6219999999999997
38,0.6179999999999997
39,0.6139999999999997
40,0.6099999999999997
41,0.6059999999999997
42,0.6019999999999996
43,0.5979999999999996
44,0.5939999999999996
45,0.5899999999999996
46,0.5859999999999996
47,0.5819999999999996
48,0.5779999999999996
49,0.5739999999999996
50,0.5699999999999996
51,0.5659999999999996
52,0.5619999999999996
53,0.5579999999999996
54,0.5539999999999996
55,0.5509999999999996
56,0.5479999999999996
57,0.5449999999999996
58,0.5419999999999996
59,0.5389999999999996
60,0.5359999999999996
61,0.5329999999999996
62,0.5299999999999996
63,0.5269999999999996
64,0.5239999999999996
65,0.5209999999999996
66,0.5179999999999996
67,0.5149999999999996
68,0.5119999999999996
69,0.5089999999999996
70,0.5059999999999996
71,0.5029999999999996
72,0.49999999999999956
73,0.49699999999999955
74,0.49399999999999955
75,0.49099999999999955
76,0.48799999999999955
77,0.48499999999999954
78,0.48199999999999954
79,0.47899999999999954
80,0.47599999999999953
81,0.47299999999999953
82,0.46999999999999953
83,0.4669999999999995
84,0.4639999999999995
85,0.4609999999999995
86,0.4579999999999995
87,0.4549999999999995
88,0.4529999999999995
89,0.4509999999999995
90,0.4489999999999995
91,0.4469999999999995
92,0.4449999999999995
93,0.4429999999999995
94,0.4409999999999995
95,0.4389999999999995
96,0.4369999999999995
97,0.4349999999999995
98,0.4329999999999995
99,0.4309999999999995
100,0.4289999999999995
101,0.4269999999999995
102,0.4249999999999995
103,0.4229999999999995
104,0.4209999999999995
105,0.4189999999999995
106,0.4169999999999995
107,0.4149999999999995
108,0.4129999999999995
109,0.4109999999999995
110,0.4089999999999995
111,0.4069999999999995
112,0.40499999999999947
113,0.40299999999999947
114,0.40099999999999947
115,0.39899999999999947
116,0.39699999999999946
117,0.39499999999999946
118,0.39299999999999946
119,0.39099999999999946
120,0.38899999999999946
121,0.38699999999999946
122,0.38499999999999945
123,0.38299999999999945
124,0.38099999999999945
125,0.37899999999999945
126,0.37699999999999945
127,0.37499999999999944
128,0.37299999999999944
129,0.37099999999999944
130,0.36899999999999944
131,0.36699999999999944
132,0.36499999999999944
133,0.36299999999999943
134,0.36099999999999943
135,0.35899999999999943
136,0.35699999999999943
137,0.3549999999999994
138,0.3529999999999994
139,0.3509999999999994
140,0.3489999999999994
141,0.3469999999999994
142,0.3449999999999994
